Categoria,Nome do Modelo,Preço,Link
Óculos de Sol,HEXAGONAL BLUE-VIOLET LIGHT CLEAR,"R$ 792,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB3548%20UNISEX%20hexagonal%20blue-violet%20light%20clear-ouro/8056597377362
Óculos de Sol,RB3743M SCUDERIA FERRARI COLLECTION,"R$ 1.050,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB3743Mrb3743m%20scuderia%20ferrari%20collection-chumbo%20sobre%20chumbo/8056262011997
Óculos de Sol,RB4452 LITEFORCE,"R$ 826,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB4452rb4452%20liteforce-preto%20areado/8056262481639
Óculos de Sol,JACK TITANIUM,"R$ 1.145,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB8165jack%20titanium-ouro/8056597729918
Óculos de Sol,RB3732 TRANSITIONS®,"R$ 720,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB3732rb3732%20transitions®-dourado-arista/8056262042243
Óculos de Sol,RB3809 TRANSITIONS®,"R$ 800,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB3809rb3809%20transitions®-preto/8056597945974
Óculos de Sol,RB4429 TRANSITIONS®,"R$ 755,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB4429rb4429%20transitions®-preto%20sobre%20ouro/8056597946025
Óculos de Sol,RB3765 TRANSITIONS®,"R$ 830,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB3765rb3765%20transitions®-ouro/8056597949170
Óculos de Sol,RB3706,"R$ 693,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB3706rb3706-preto/8056597835596
Óculos de Sol,NEW CARAVAN,"R$ 840,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB3636new%20caravan-ouro/8056597641791
Óculos de Sol,BURBANK,"R$ 735,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB2283burbank-preto/8056597556408
Óculos de Sol,RB3737,"R$ 784,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB3737rb3737-chumbo/8056262041918
Óculos de Sol,FRANK TRANSITIONS®,"R$ 635,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB3857frank%20transitions®-dourado-arista/8056597769273
Óculos de Sol,RB3733 TRANSITIONS®,"R$ 720,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB3733rb3733%20transitions®-dourado-arista/8056262043547
Óculos de Sol,BALORAMA ONLINE ONLY LIMITED,"R$ 644,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB4089balorama%20online%20only%20limited-cinza%20transparente/8056262544556
Óculos de Sol,RB3689 BI-GRADIENT,"R$ 840,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB3689rb3689%20bi-gradient-dourado-arista/8056597549707
Óculos de Sol,PREDATOR LITEFORCE,"R$ 826,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB4453predator%20liteforce-preto%20areado/8056262481738
Óculos de Sol,RB8313M SCUDERIA FERRARI COLLECTION,"R$ 1.141,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB8313Mrb8313m%20scuderia%20ferrari%20collection-chumbo/8053672819588
Óculos de Sol,RB2230 TRANSITIONS®,"R$ 1.120,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB2230rb2230%20transitions®-havana/8056262281932
Óculos de Sol,RB3697M SCUDERIA FERRARI COLLECTION,"R$ 959,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB3697Mrb3697m%20scuderia%20ferrari%20collection-chumbo/8056262221679
Óculos de Sol,AVIATOR CLEAR EVOLVE,"R$ 936,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB3025aviator%20clear%20evolve-dourado-arista/8056597366465
Óculos de Sol,AVIATOR SOLID EVOLVE,"R$ 776,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB3025%20UNISEX%20aviator%20solid%20evolve-vermelho/8056597463614
Óculos de Sol,MEGA CLUBMASTER TRANSITIONS®,"R$ 1.248,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB0316Smega%20clubmaster%20transitions®-preto%20sobre%20ouro/8056597852647
Óculos de Sol,ROUND METAL @COLLECTION,"R$ 760,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB3447%20MALE%20round%20metal%20online%20exclusive-ouro/8056597409155
Óculos de Sol,WAYFARER CLEAR EVOLVE,"R$ 936,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB2140wayfarer%20clear%20evolve-preto/8056597366885
Óculos de Sol,WAYFARER OVAL TRANSITIONS®,"R$ 1.208,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB2242wayfarer%20oval%20transitions®-havana/8056262042359
Óculos de Sol,WAYFARER OVAL CHANGE TRANSITIONS®,"R$ 1.520,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB2242wayfarer%20oval%20change%20transitions®-fotocromática%20ondas%20cinzas/8056262134047
Óculos de Sol,RB3754 TRANSITIONS®,"R$ 1.071,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB3755rb3754%20transitions®-dourado-arista/8056262484944
Óculos de Sol,JACK TRANSITIONS®,"R$ 1.280,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB3565jack%20transitions®-preto/8056597769211
Óculos de Sol,OLD AVIATOR TRANSITIONS®,"R$ 1.280,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB3825old%20aviator%20transitions®-dourado-arista/8056262040102
Óculos de Sol,RB2217M HOME RACE SPECIAL EDITION 2025,"R$ 1.092,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB2217Mrb2217m%20home%20race%20special%20edition%202025-transparente/8056262547571
Óculos de Sol,ROUND BLUE-VIOLET LIGHT CLEAR EVOLVE,"R$ 936,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB3447round%20blue-violet%20light%20clear%20evolve-ouro/8056597377379
Óculos de Sol,BAIN BRIDGE TRANSITIONS®,"R$ 1.280,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB3735bain%20bridge%20transitions®-dourado-arista/8056262043448
Óculos de Sol,WAYFARER OVAL CHANGE,"R$ 1.080,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB2242wayfarer%20oval%20change-fotocromática%20ondas%20roxas/8056262134054
Óculos de Sol,RB4435 TRANSITIONS®,"R$ 720,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB4435rb4435%20transitions®-preto/8056262044513
Óculos de Sol,RB3734 TRANSITIONS®,"R$ 720,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB3734rb3734%20transitions®-dourado-arista/8056262041123
Óculos de Sol,LEWIS HAMILTON DRIVER SPECIAL EDITION 2026 - SCUDERIA FERRARI COLLECTION,"R$ 1.500,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB4454Mlewis%20hamilton%20driver%20special%20edition%202026%20-%20scuderia%20ferrari%20collection-vermelho%20transparente/8056262906606
Óculos de Sol,SCUDERIA FERRARI MONZA LTD,"R$ 1.660,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB4125Mscuderia%20ferrari%20monza%20ltd%20|%20rb4125m%20polarized+%20lenses-azul%20transparente/8056262671269
Óculos de Sol,OUTDOORSMAN HAVANA COLLECTION,"R$ 990,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB3029outdoorsman%20havana%20collection-dourado-arista/8053672494433
Óculos de Sol,CHARLES LECLERC DRIVER SPECIAL EDITION 2026 - SCUDERIA FERRARI COLLECTION,"R$ 1.500,00",https://www.ray-ban.com/brazil/oculos-de-sol/RBR0502SMcharles%20leclerc%20driver%20special%20edition%202026%20-%20scuderia%20ferrari%20collection-transparente/8056262905968
Óculos de Sol,ULTRA WRAP 001 NEXT GENERATION COLLECTION,"R$ 3.070,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB4943ultra%20wrap%20001%20next%20generation%20collection-preto/8056262666067
Óculos de Sol,ULTRA WRAP 002 NEXT GENERATION COLLECTION,"R$ 3.070,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB4942ultra%20wrap%20002%20next%20generation%20collection-preto/8056262666111
Óculos de Sol,AVIATOR MAX HOLIDAY LIMITED,"R$ 1.050,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB3925aviator%20max%20holiday%20limited-ouro/8056262675946
Óculos de Sol,KHAL BIO-BASED ONLINE ONLY LIMITED,"R$ 830,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB4472khal%20bio-based%20online%20only%20limited-havana%20violeta/8056262948606
Óculos de Sol,RB4441D YEAR OF THE HORSE EDITION,"R$ 830,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB4441Drb4441d%20year%20of%20the%20horse%20edition-marrom-escuro%20total/8056262844649
Óculos de Sol,FERRARI 499P – HYPERCAR,"R$ 820,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB3703Mferrari%20499p%20–%20hypercar%20|%20limited%20edition%20polarized+%20lenses-preto%20fosco/8056262225851
Óculos de Sol,CLUBMASTER @COLLECTION,"R$ 1.024,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB3016%20UNISEX%20clubmaster%20online%20exclusive-preto/8053672614008
Óculos de Sol,ERIKA @COLLECTION,"R$ 856,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB4171%20UNISEX%20erika%20online%20exclusive-havana/8053672610451
Óculos de Sol,SHOOTER RELOADED,"R$ 944,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB3138shooter%20reloaded-preto/8056597897662
Óculos de Sol,SCUDERIA FERRARI MONZA LTD,"R$ 1.660,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB8395Mscuderia%20ferrari%20monza%20ltd%20|%20rb8395m-carbono-escuro%20e%20amarelado/8056262317662
Óculos de Sol,RB4423D YEAR OF THE SNAKE EDITION,"R$ 445,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB4423Drb4423d%20year%20of%20the%20snake%20edition-preto/8056262413357
Óculos de Sol,HEXAGONAL @COLLECTION,"R$ 712,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB3548N%20UNISEX%20hexagonal%20online%20exclusive-chumbo/8056597521833
Óculos de Sol,RB4195M SCUDERIA FERRARI SPAIN LTD,"R$ 675,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB4195Mrb4195m%20scuderia%20ferrari%20spain%20ltd-preto/8056597912792
Óculos de Sol,DADDY-O SUMMER CELEBRATION LIMITED,"R$ 410,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB2016daddy-o%20summer%20celebration%20limited-preto/8056262005286
Óculos de Sol,RB3707 REVISITED,"R$ 495,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB3707rb3707%20revisited-dourado-arista/8056262317792
Óculos de Sol,BILL BIO-BASED EARTH DAY LIMITED,"R$ 470,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB2198bill%20bio-based%20earth%20day%20limited-azul%20bio%20transparente/8056262150924
Óculos de Sol,SQUARE 1971 CLASSIC,"R$ 430,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB1971square%201971%20classic-dourado-arista/8056597243216
Óculos de Sol,ORIGINAL WAYFARER @COLLECTION,"R$ 752,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB2140%20UNISEX%20original%20wayfarer%20online%20exclusive-preto/8053672517439
Óculos de Sol,SCUDERIA FERRARI MONACO LTD,"R$ 705,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB4195Mscuderia%20ferrari%20monaco%20ltd%20|%20customized%20by%20charles%20leclerc-cinza/8056597912761
Óculos de Sol,CORRIGAN BIO-BASED FALL LIMITED,"R$ 460,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB4397corrigan%20bio-based%20fall%20limited-marrom%20transparente/8056262317778
Óculos de Sol,INVERNESS @COLLECTION,"R$ 475,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB2191inverness%20online%20exclusive-marrom-claro%20transparente/8056597691420
Óculos de Sol,ANH BIO-BASED LIMITED,"R$ 395,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB3731anh%20bio-based%20limited-prata/8056262145739
Óculos de Sol,ZENA BIO-BASED LIMITED,"R$ 395,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB4430zena%20bio-based%20limited-azul%20elétrico/8056262145531
Óculos de Sol,SCUDERIA FERRARI LAS VEGAS LTD,"R$ 770,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB8331Mscuderia%20ferrari%20las%20vegas%20ltd%20|%20rb8331m-chumbo/8056597999571
Óculos de Sol,OVAL 1970 COLLECTOR DROPS LIMITED,"R$ 693,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB1970oval%201970%20collector%20drops%20limited-dourado-arista/8056262675564
Óculos de Sol,WAYFARER HYPERCARBON 499P SCUDERIA FERRARI,"R$ 1.430,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB0499Pwayfarer%20hypercarbon%20499p%20scuderia%20ferrari-vermelho-escuro/8056597965927
Óculos de Sol,AVIATOR @COLLECTION,"R$ 712,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB3025%20UNISEX%20aviator%20online%20exclusive-dourado-arista/8053672517279
Óculos de Sol,SQUARE 1971 @COLLECTION,"R$ 440,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB1971%20FEMALE%20square%201971%20online%20exclusive-chumbo/8056597293570
Óculos de Sol,NOMAD COLLECTOR DROPS LIMITED,"R$ 784,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB2187nomad%20collector%20drops%20limited-havana%20listrado/8056262535035
Óculos de Sol,ORIGINAL WAYFARER COLORBLOCK TRANSITIONS®,"R$ 1.064,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB2140original%20wayfarer%20colorblock%20transitions®-vermelho%20transparente/8056597721523
Óculos de Sol,ERIKA CLASSIC EXCLUSIVE,"R$ 712,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB4171%20FEMALE%20erika%20classic%20exclusive-transparente/8056597539487
Óculos de Sol,WAYFARER REVERSE LIMITED,"R$ 848,00",https://www.ray-ban.com/brazil/oculos-de-sol/RBR0502Swayfarer%20reverse%20limited-verde%20transparente/8056262141724
Óculos de Sol,ARI BIO-BASED LIMITED,"R$ 581,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB3758ari%20bio-based%20limited-chumbo/8056262537787
Óculos de Sol,WAYFARER WAY CHANGE HOLIDAY LIMITED,"R$ 1.032,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB2241wayfarer%20way%20change%20holiday%20limited-fotocromática%20cinza%20listrada/8056262316658
Óculos de Sol,WAYFARER WAY WOMEN'S DAY LIMITED,"R$ 752,00",https://www.ray-ban.com/brazil/oculos-de-sol/RB2241wayfarer%20way%20women's%20day%20limited-havana%20sobre%20marrom%20transparente/8056262142837
